split,model,amount,level,metric,value,pvalue
7,SOMOS,0,Utterance,MSE,0.78463930338146,NaN
7,SOMOS,0,System,MSE,0.3448314262924301,NaN
7,SOMOS,0,Utterance,LCC,0.0626776288569376,0.5153698827618883
7,SOMOS,0,Utterance,SRCC,0.087343449918386,0.3642287396958279
7,SOMOS,0,Utterance,KTAU,0.0605605614033642,0.3484196823329157
7,SOMOS,0,System,LCC,0.1608043036969151,0.6366912458366406
7,SOMOS,0,System,SRCC,0.5181818181818182,0.1024915397909638
7,SOMOS,0,System,KTAU,0.3818181818181818,0.1209709696168029
7,SOMOS,10,Utterance,MSE,0.5837978077846123,NaN
7,SOMOS,10,System,MSE,0.2676666046480326,NaN
7,SOMOS,10,Utterance,LCC,0.4647169089158609,3.147159610758311e-07
7,SOMOS,10,Utterance,SRCC,0.443051385399473,1.2534291639719067e-06
7,SOMOS,10,Utterance,KTAU,0.2997998039720262,3.4538793974553465e-06
7,SOMOS,10,System,LCC,0.6059436419571494,0.0481574696562445
7,SOMOS,10,System,SRCC,0.4545454545454545,0.1601454372552588
7,SOMOS,10,System,KTAU,0.3818181818181818,0.1209709696168029
7,SOMOS,20,Utterance,MSE,0.36624181504116,NaN
7,SOMOS,20,System,MSE,0.1671807708373643,NaN
7,SOMOS,20,Utterance,LCC,0.7082942867187145,4.961149130435007e-18
7,SOMOS,20,Utterance,SRCC,0.6847538929082182,1.6009532824197536e-16
7,SOMOS,20,Utterance,KTAU,0.4919919988389011,2.5861450306232065e-14
7,SOMOS,20,System,LCC,0.8577213833663343,0.000733905290901
7,SOMOS,20,System,SRCC,0.6454545454545455,0.0319627993280174
7,SOMOS,20,System,KTAU,0.5272727272727272,0.026384479717813
7,SOMOS,30,Utterance,MSE,0.2802867991706208,NaN
7,SOMOS,30,System,MSE,0.1072196929630138,NaN
7,SOMOS,30,Utterance,LCC,0.7822985340752159,6.107155223265031e-24
7,SOMOS,30,Utterance,SRCC,0.7732334298184199,4.245437150459006e-23
7,SOMOS,30,Utterance,KTAU,0.5770770851080905,4.076099281350784e-19
7,SOMOS,30,System,LCC,0.8961623413704326,0.000188433857102
7,SOMOS,30,System,SRCC,0.3818181818181818,0.24655957577897
7,SOMOS,30,System,KTAU,0.3090909090909091,0.218346510742344
7,SOMOS,40,Utterance,MSE,0.5309135624863828,NaN
7,SOMOS,40,System,MSE,0.3395894113648006,NaN
7,SOMOS,40,Utterance,LCC,0.6296377918951386,1.730100230126884e-13
7,SOMOS,40,Utterance,SRCC,0.6253031819515878,2.827222486200673e-13
7,SOMOS,40,Utterance,KTAU,0.4456122851470684,5.221759309604245e-12
7,SOMOS,40,System,LCC,0.7400707670829976,0.0092109596448997
7,SOMOS,40,System,SRCC,0.2909090909090909,0.3854569696913655
7,SOMOS,40,System,KTAU,0.2363636363636363,0.3587114698573032
7,BVCC-SOMOS,0,Utterance,MSE,0.720375855560809,NaN
7,BVCC-SOMOS,0,System,MSE,0.3091085794069204,NaN
7,BVCC-SOMOS,0,Utterance,LCC,0.1584926968051942,0.0981748618815304
7,BVCC-SOMOS,0,Utterance,SRCC,0.1343422867821816,0.1617380738467646
7,BVCC-SOMOS,0,Utterance,KTAU,0.0895895908363818,0.1654065846122092
7,BVCC-SOMOS,0,System,LCC,0.7150366278387035,0.0133876017410905
7,BVCC-SOMOS,0,System,SRCC,0.6272727272727273,0.0388452536203533
7,BVCC-SOMOS,0,System,KTAU,0.4909090909090909,0.0405323573031906
7,BVCC-SOMOS,10,Utterance,MSE,0.5550168722793088,NaN
7,BVCC-SOMOS,10,System,MSE,0.2787369709280233,NaN
7,BVCC-SOMOS,10,Utterance,LCC,0.5370723052718215,1.459279086135097e-09
7,BVCC-SOMOS,10,Utterance,SRCC,0.5043955746757959,1.9293197550057084e-08
7,BVCC-SOMOS,10,Utterance,KTAU,0.3521855237534487,4.955844085953357e-08
7,BVCC-SOMOS,10,System,LCC,0.7839856717847126,0.0042910950326855
7,BVCC-SOMOS,10,System,SRCC,0.6545454545454547,0.0288645989570018
7,BVCC-SOMOS,10,System,KTAU,0.4909090909090909,0.0405323573031906
7,BVCC-SOMOS,20,Utterance,MSE,0.3885916906895129,NaN
7,BVCC-SOMOS,20,System,MSE,0.2111997003383687,NaN
7,BVCC-SOMOS,20,Utterance,LCC,0.7561561536339354,1.2976226079206932e-21
7,BVCC-SOMOS,20,Utterance,SRCC,0.645860946565392,2.5665222387495322e-14
7,BVCC-SOMOS,20,Utterance,KTAU,0.4659659724506784,5.411270285453877e-13
7,BVCC-SOMOS,20,System,LCC,0.9104096861903982,9.906656387986384e-05
7,BVCC-SOMOS,20,System,SRCC,0.5,0.1173068030142381
7,BVCC-SOMOS,20,System,KTAU,0.3454545454545454,0.1645733124899791
7,BVCC-SOMOS,30,Utterance,MSE,0.2980485353846558,NaN
7,BVCC-SOMOS,30,System,MSE,0.0831065322930022,NaN
7,BVCC-SOMOS,30,Utterance,LCC,0.780154401311835,9.741216037725234e-24
7,BVCC-SOMOS,30,Utterance,SRCC,0.7069481637840423,6.107537340687941e-18
7,BVCC-SOMOS,30,Utterance,KTAU,0.5196863602520099,8.533298481319665e-16
7,BVCC-SOMOS,30,System,LCC,0.9171758990997296,7.027561746997622e-05
7,BVCC-SOMOS,30,System,SRCC,0.4454545454545455,0.1697326049268117
7,BVCC-SOMOS,30,System,KTAU,0.3818181818181818,0.1209709696168029
7,BVCC-SOMOS,40,Utterance,MSE,0.4137022217330022,NaN
7,BVCC-SOMOS,40,System,MSE,0.2499282706766668,NaN
7,BVCC-SOMOS,40,Utterance,LCC,0.7523578200689149,2.6728936929501773e-21
7,BVCC-SOMOS,40,Utterance,SRCC,0.7069391472206152,6.1160235618537544e-18
7,BVCC-SOMOS,40,Utterance,KTAU,0.5243576983216909,4.714804809352581e-16
7,BVCC-SOMOS,40,System,LCC,0.909814632517384,0.0001019722158009
7,BVCC-SOMOS,40,System,SRCC,0.4000000000000001,0.22286835013352
7,BVCC-SOMOS,40,System,KTAU,0.3090909090909091,0.218346510742344
8,BVCC,0,Utterance,MSE,0.8384717033757247,NaN
8,BVCC,0,System,MSE,0.482104117416951,NaN
8,BVCC,0,Utterance,LCC,-0.0175946218959118,0.8552374050013921
8,BVCC,0,Utterance,SRCC,-0.0558806556955154,0.5620228401339684
8,BVCC,0,Utterance,KTAU,-0.0350438078055615,0.5875057959282513
8,BVCC,0,System,LCC,0.020215021923409,0.9529576263640812
8,BVCC,0,System,SRCC,0.4727272727272727,0.1419985202063199
8,BVCC,0,System,KTAU,0.3454545454545454,0.1645733124899791
8,BVCC,10,Utterance,MSE,0.3916090176854938,NaN
8,BVCC,10,System,MSE,0.1390239562219173,NaN
8,BVCC,10,Utterance,LCC,0.7004150090407878,1.647810986245501e-17
8,BVCC,10,Utterance,SRCC,0.5989216093455296,4.7984736145464815e-12
8,BVCC,10,Utterance,KTAU,0.438548223395313,1.1336491216910126e-11
8,BVCC,10,System,LCC,0.9449512536440328,1.164635970977016e-05
8,BVCC,10,System,SRCC,0.5454545454545455,0.082650957344175
8,BVCC,10,System,KTAU,0.4181818181818181,0.0865612473945807
8,BVCC,20,Utterance,MSE,0.170964055070418,NaN
8,BVCC,20,System,MSE,0.0663515086744604,NaN
8,BVCC,20,Utterance,LCC,0.8633040109308503,7.4619517920043525e-34
8,BVCC,20,Utterance,SRCC,0.7763015527372242,2.224990989479613e-23
8,BVCC,20,Utterance,KTAU,0.5887359711334339,7.996725415922425e-20
8,BVCC,20,System,LCC,0.9417552667160544,1.4943469891352734e-05
8,BVCC,20,System,SRCC,0.3818181818181818,0.24655957577897
8,BVCC,20,System,KTAU,0.2727272727272727,0.2829668209876543
8,BVCC,30,Utterance,MSE,0.1521442888924692,NaN
8,BVCC,30,System,MSE,0.0560787564653535,NaN
8,BVCC,30,Utterance,LCC,0.892896385537059,3.211410420258498e-39
8,BVCC,30,Utterance,SRCC,0.8351126179690113,8.446734972419394e-30
8,BVCC,30,Utterance,KTAU,0.6511473240823864,6.820217446463977e-24
8,BVCC,30,System,LCC,0.956903717339416,3.938918445384955e-06
8,BVCC,30,System,SRCC,0.4454545454545455,0.1697326049268117
8,BVCC,30,System,KTAU,0.3090909090909091,0.218346510742344
8,BVCC,40,Utterance,MSE,0.1983456071001736,NaN
8,BVCC,40,System,MSE,0.1061594390832997,NaN
8,BVCC,40,Utterance,LCC,0.9031987523389622,1.8082884623346648e-41
8,BVCC,40,Utterance,SRCC,0.8649396787258915,4.0767704817490275e-34
8,BVCC,40,Utterance,KTAU,0.6788486197763065,7.926723562697318e-26
8,BVCC,40,System,LCC,0.9579410687584348,3.535211188934409e-06
8,BVCC,40,System,SRCC,0.6545454545454547,0.0288645989570018
8,BVCC,40,System,KTAU,0.4909090909090909,0.0405323573031906
8,SOMOS,0,Utterance,MSE,0.6619289456893324,NaN
8,SOMOS,0,System,MSE,0.3471669121207867,NaN
8,SOMOS,0,Utterance,LCC,0.1639171749808947,0.0870565561436383
8,SOMOS,0,Utterance,SRCC,0.1474401745757271,0.1242653176578346
8,SOMOS,0,Utterance,KTAU,0.0957864080018682,0.1381521226747934
8,SOMOS,0,System,LCC,0.1083076031342363,0.7512579856370727
8,SOMOS,0,System,SRCC,0.3181818181818182,0.3402976141819036
8,SOMOS,0,System,KTAU,0.1636363636363636,0.5422593494468494
8,SOMOS,10,Utterance,MSE,0.852153339612721,NaN
8,SOMOS,10,System,MSE,0.6557266510028668,NaN
8,SOMOS,10,Utterance,LCC,0.5563389794466662,2.7852923917537465e-10
8,SOMOS,10,Utterance,SRCC,0.551097325713579,4.416633973120948e-10
8,SOMOS,10,Utterance,KTAU,0.3871506386138227,2.0622671596256238e-09
8,SOMOS,10,System,LCC,0.5711190011357402,0.0664789276130577
8,SOMOS,10,System,SRCC,0.5181818181818182,0.1024915397909638
8,SOMOS,10,System,KTAU,0.4181818181818181,0.0865612473945807
8,SOMOS,20,Utterance,MSE,0.2548098166001097,NaN
8,SOMOS,20,System,MSE,0.1406319853645073,NaN
8,SOMOS,20,Utterance,LCC,0.8012351213172967,7.752302337696993e-26
8,SOMOS,20,Utterance,SRCC,0.7238201721037837,4.1305287090103736e-19
8,SOMOS,20,Utterance,KTAU,0.5273258698360689,3.2777767627338923e-16
8,SOMOS,20,System,LCC,0.9146638070771655,8.009150599876845e-05
8,SOMOS,20,System,SRCC,0.5545454545454546,0.0766523333397825
8,SOMOS,20,System,KTAU,0.4181818181818181,0.0865612473945807
8,SOMOS,30,Utterance,MSE,0.2969319233220622,NaN
8,SOMOS,30,System,MSE,0.2133986539119714,NaN
8,SOMOS,30,Utterance,LCC,0.8018384894974929,6.693738122507446e-26
8,SOMOS,30,Utterance,SRCC,0.7623347700551181,3.8922000345429443e-22
8,SOMOS,30,Utterance,KTAU,0.5730496952585635,7.287428503148326e-19
8,SOMOS,30,System,LCC,0.8880925454340906,0.0002607351763804
8,SOMOS,30,System,SRCC,0.4545454545454545,0.1601454372552588
8,SOMOS,30,System,KTAU,0.3454545454545454,0.1645733124899791
8,SOMOS,40,Utterance,MSE,0.1906400657218022,NaN
8,SOMOS,40,System,MSE,0.1167767972080355,NaN
8,SOMOS,40,Utterance,LCC,0.8406998193696207,1.5371549584252409e-30
8,SOMOS,40,Utterance,SRCC,0.8216778173257974,3.9645733174932e-28
8,SOMOS,40,Utterance,KTAU,0.6254485316916413,3.613315508679525e-22
8,SOMOS,40,System,LCC,0.8908914375883813,0.0002336220675987
8,SOMOS,40,System,SRCC,0.5909090909090909,0.0555756042887746
8,SOMOS,40,System,KTAU,0.4181818181818181,0.0865612473945807
8,BVCC-SOMOS,0,Utterance,MSE,0.6136385037065213,NaN
8,BVCC-SOMOS,0,System,MSE,0.3367350923689776,NaN
8,BVCC-SOMOS,0,Utterance,LCC,0.2127334140140823,0.0256622748106498
8,BVCC-SOMOS,0,Utterance,SRCC,0.1557850792705556,0.1041281557390247
8,BVCC-SOMOS,0,Utterance,KTAU,0.1054651739672137,0.1025682638933429
8,BVCC-SOMOS,0,System,LCC,0.2693817830810032,0.4231047569593283
8,BVCC-SOMOS,0,System,SRCC,0.3272727272727273,0.3258949410128416
8,BVCC-SOMOS,0,System,KTAU,0.2363636363636363,0.3587114698573032
8,BVCC-SOMOS,10,Utterance,MSE,0.5154528703866649,NaN
8,BVCC-SOMOS,10,System,MSE,0.3279069203534787,NaN
8,BVCC-SOMOS,10,Utterance,LCC,0.5795758522296648,3.265454528769189e-11
8,BVCC-SOMOS,10,Utterance,SRCC,0.5271716589305131,3.2845882008187446e-09
8,BVCC-SOMOS,10,Utterance,KTAU,0.3731331154915981,7.656855327666365e-09
8,BVCC-SOMOS,10,System,LCC,0.702318771349189,0.0159652341795975
8,BVCC-SOMOS,10,System,SRCC,0.5545454545454546,0.0766523333397825
8,BVCC-SOMOS,10,System,KTAU,0.4181818181818181,0.0865612473945807
8,BVCC-SOMOS,20,Utterance,MSE,0.4723100742396569,NaN
8,BVCC-SOMOS,20,System,MSE,0.320922053503996,NaN
8,BVCC-SOMOS,20,Utterance,LCC,0.6828183591851756,2.099678801850431e-16
8,BVCC-SOMOS,20,Utterance,SRCC,0.5995031829304204,4.5206354115838036e-12
8,BVCC-SOMOS,20,Utterance,KTAU,0.4375469717437255,1.2620393418022656e-11
8,BVCC-SOMOS,20,System,LCC,0.8295780218287331,0.0015841572559148
8,BVCC-SOMOS,20,System,SRCC,0.6636363636363638,0.0259841339187655
8,BVCC-SOMOS,20,System,KTAU,0.4909090909090909,0.0405323573031906
8,BVCC-SOMOS,30,Utterance,MSE,0.1732176694709017,NaN
8,BVCC-SOMOS,30,System,MSE,0.0789575539897411,NaN
8,BVCC-SOMOS,30,Utterance,LCC,0.861032756657393,1.7053962770469373e-33
8,BVCC-SOMOS,30,Utterance,SRCC,0.7912872162734802,8.130791120988665e-25
8,BVCC-SOMOS,30,Utterance,KTAU,0.6010847415030127,1.3477955749791164e-20
8,BVCC-SOMOS,30,System,LCC,0.9483608929359264,8.777973960900773e-06
8,BVCC-SOMOS,30,System,SRCC,0.5636363636363637,0.0709517344763753
8,BVCC-SOMOS,30,System,KTAU,0.4181818181818181,0.0865612473945807
8,BVCC-SOMOS,40,Utterance,MSE,0.1814073268685748,NaN
8,BVCC-SOMOS,40,System,MSE,0.0936772013920801,NaN
8,BVCC-SOMOS,40,Utterance,LCC,0.8753198428114101,7.244102794901225e-36
8,BVCC-SOMOS,40,Utterance,SRCC,0.8612653959996434,1.5680123907977693e-33
8,BVCC-SOMOS,40,Utterance,KTAU,0.6698373549120191,3.4446128762470104e-25
8,BVCC-SOMOS,40,System,LCC,0.9446613042042205,1.191990511668642e-05
8,BVCC-SOMOS,40,System,SRCC,0.5818181818181819,0.0604198962156483
8,BVCC-SOMOS,40,System,KTAU,0.4181818181818181,0.0865612473945807
9,BVCC,0,Utterance,MSE,1.0183770356757145,NaN
9,BVCC,0,System,MSE,0.5362278404990974,NaN
9,BVCC,0,Utterance,LCC,-0.087438816886115,0.363703231377848
9,BVCC,0,Utterance,SRCC,-0.1121532826219445,0.2434039020733354
9,BVCC,0,Utterance,KTAU,-0.0729184088660983,0.2589749749267046
9,BVCC,0,System,LCC,-0.2837537380322152,0.3977787129815791
9,BVCC,0,System,SRCC,0.3454545454545455,0.2980892209030388
9,BVCC,0,System,KTAU,0.2727272727272727,0.2829668209876543
9,BVCC,10,Utterance,MSE,0.4983481110281361,NaN
9,BVCC,10,System,MSE,0.1872764651249599,NaN
9,BVCC,10,Utterance,LCC,0.6827183084874355,2.129198760215888e-16
9,BVCC,10,Utterance,SRCC,0.4671242603846991,2.683131516740301e-07
9,BVCC,10,Utterance,KTAU,0.3342232790819106,2.291832386459253e-07
9,BVCC,10,System,LCC,0.9696741178681656,8.252960358065935e-07
9,BVCC,10,System,SRCC,0.7545454545454545,0.0072820410084291
9,BVCC,10,System,KTAU,0.6363636363636364,0.0057071709155042
9,BVCC,20,Utterance,MSE,0.2870730072442786,NaN
9,BVCC,20,System,MSE,0.1153494506895768,NaN
9,BVCC,20,Utterance,LCC,0.7788066671167847,1.30289740934482e-23
9,BVCC,20,Utterance,SRCC,0.6238512257370037,3.327104129593594e-13
9,BVCC,20,Utterance,KTAU,0.4483564407853688,3.89872453852385e-12
9,BVCC,20,System,LCC,0.9450856461017232,1.1521221399992397e-05
9,BVCC,20,System,SRCC,0.6545454545454547,0.0288645989570018
9,BVCC,20,System,KTAU,0.4545454545454545,0.0601701539201539
9,BVCC,30,Utterance,MSE,0.2167850523556881,NaN
9,BVCC,30,System,MSE,0.0860527069331788,NaN
9,BVCC,30,Utterance,LCC,0.8470418994698793,2.048495963138353e-31
9,BVCC,30,Utterance,SRCC,0.7348503804355161,6.358960612758614e-20
9,BVCC,30,Utterance,KTAU,0.5544802578078826,9.190136666088596e-18
9,BVCC,30,System,LCC,0.9538477523058816,5.33744248809392e-06
9,BVCC,30,System,SRCC,0.6000000000000001,0.0510032607069507
9,BVCC,30,System,KTAU,0.4909090909090909,0.0405323573031906
9,BVCC,40,Utterance,MSE,0.1362127571993431,NaN
9,BVCC,40,System,MSE,0.0703546224381367,NaN
9,BVCC,40,Utterance,LCC,0.9046849215932888,8.166401594876264e-42
9,BVCC,40,Utterance,SRCC,0.8916134122854279,5.897418900458042e-39
9,BVCC,40,Utterance,KTAU,0.7053229159656695,9.373888338205456e-28
9,BVCC,40,System,LCC,0.9339143474764544,2.6078783935480807e-05
9,BVCC,40,System,SRCC,0.3272727272727273,0.3258949410128416
9,BVCC,40,System,KTAU,0.2,0.4453821448613115
9,SOMOS,0,Utterance,MSE,0.6789720087345834,NaN
9,SOMOS,0,System,MSE,0.306303171511416,NaN
9,SOMOS,0,Utterance,LCC,0.2180981485369106,0.0220834108898478
9,SOMOS,0,Utterance,SRCC,0.2080270498864166,0.0291982808650346
9,SOMOS,0,Utterance,KTAU,0.1373268890086931,0.0335119266325325
9,SOMOS,0,System,LCC,0.3912253523745752,0.2341281787819379
9,SOMOS,0,System,SRCC,0.2,0.5554454421055854
9,SOMOS,0,System,KTAU,0.1272727272727273,0.6480954385121052
9,SOMOS,10,Utterance,MSE,0.6936896129000787,NaN
9,SOMOS,10,System,MSE,0.3090438609623324,NaN
9,SOMOS,10,Utterance,LCC,0.5833400369403854,2.2707756670758305e-11
9,SOMOS,10,Utterance,SRCC,0.5081273598519414,1.4563042481655078e-08
9,SOMOS,10,Utterance,KTAU,0.3439012372380517,1.0163243970068133e-07
9,SOMOS,10,System,LCC,0.9225839583625522,5.2276331681264965e-05
9,SOMOS,10,System,SRCC,0.3909090909090909,0.2345400670951943
9,SOMOS,10,System,KTAU,0.3090909090909091,0.218346510742344
9,SOMOS,20,Utterance,MSE,0.2415555509461879,NaN
9,SOMOS,20,System,MSE,0.1473935856022456,NaN
9,SOMOS,20,Utterance,LCC,0.8106443167140612,7.402467662245363e-27
9,SOMOS,20,Utterance,SRCC,0.7796043956539124,1.0971395750086971e-23
9,SOMOS,20,Utterance,KTAU,0.5718338379499289,8.573161702440984e-19
9,SOMOS,20,System,LCC,0.8428120014415793,0.0011235231901826
9,SOMOS,20,System,SRCC,0.2,0.5554454421055854
9,SOMOS,20,System,KTAU,0.1636363636363636,0.5422593494468494
9,SOMOS,30,Utterance,MSE,0.3561093958277631,NaN
9,SOMOS,30,System,MSE,0.2475848006864042,NaN
9,SOMOS,30,Utterance,LCC,0.7090034389528943,4.444407995090631e-18
9,SOMOS,30,Utterance,SRCC,0.6950464920137149,3.6517755063735336e-17
9,SOMOS,30,Utterance,KTAU,0.4977473996511928,1.3042994719753231e-14
9,SOMOS,30,System,LCC,0.7266909395104605,0.011302458281937
9,SOMOS,30,System,SRCC,0.2818181818181818,0.4011448979604785
9,SOMOS,30,System,KTAU,0.2,0.4453821448613115
9,SOMOS,40,Utterance,MSE,0.1853002556384846,NaN
9,SOMOS,40,System,MSE,0.0929843789550086,NaN
9,SOMOS,40,Utterance,LCC,0.8583556280500722,4.4348225410130856e-33
9,SOMOS,40,Utterance,SRCC,0.856462102054962,8.61660244961858e-33
9,SOMOS,40,Utterance,KTAU,0.6646087471708686,7.939569602824962e-25
9,SOMOS,40,System,LCC,0.9427846180453536,1.3812053671502477e-05
9,SOMOS,40,System,SRCC,0.5454545454545455,0.082650957344175
9,SOMOS,40,System,KTAU,0.4181818181818181,0.0865612473945807
9,BVCC-SOMOS,0,Utterance,MSE,0.7075508902014961,NaN
9,BVCC-SOMOS,0,System,MSE,0.3368057582077538,NaN
9,BVCC-SOMOS,0,Utterance,LCC,0.1569650583656875,0.1014998492468979
9,BVCC-SOMOS,0,Utterance,SRCC,0.1663341786524357,0.0824367736389997
9,BVCC-SOMOS,0,Utterance,KTAU,0.1159686365261746,0.0726125393539678
9,BVCC-SOMOS,0,System,LCC,0.3879782836091113,0.2383770736608583
9,BVCC-SOMOS,0,System,SRCC,0.2090909090909091,0.5372209352113229
9,BVCC-SOMOS,0,System,KTAU,0.0909090909090909,0.7611503928170594
9,BVCC-SOMOS,10,Utterance,MSE,0.5913161088944944,NaN
9,BVCC-SOMOS,10,System,MSE,0.2321102371091846,NaN
9,BVCC-SOMOS,10,Utterance,LCC,0.6150834849584957,8.736654591553135e-13
9,BVCC-SOMOS,10,Utterance,SRCC,0.4586982248812053,4.664627131556614e-07
9,BVCC-SOMOS,10,Utterance,KTAU,0.3268813797910448,4.185887738485999e-07
9,BVCC-SOMOS,10,System,LCC,0.9420610928748374,1.4600146362611158e-05
9,BVCC-SOMOS,10,System,SRCC,0.4818181818181818,0.1334338382568288
9,BVCC-SOMOS,10,System,KTAU,0.3454545454545454,0.1645733124899791
9,BVCC-SOMOS,20,Utterance,MSE,0.2714268631847318,NaN
9,BVCC-SOMOS,20,System,MSE,0.1345039264856044,NaN
9,BVCC-SOMOS,20,Utterance,LCC,0.7877746664021352,1.808753089037808e-24
9,BVCC-SOMOS,20,Utterance,SRCC,0.7368926458625267,4.451209731290303e-20
9,BVCC-SOMOS,20,Utterance,KTAU,0.5294510556799312,2.481175491987029e-16
9,BVCC-SOMOS,20,System,LCC,0.8929703315367963,0.0002149140480358
9,BVCC-SOMOS,20,System,SRCC,0.3545454545454546,0.2846927409558867
9,BVCC-SOMOS,20,System,KTAU,0.2727272727272727,0.2829668209876543
9,BVCC-SOMOS,30,Utterance,MSE,0.162661422918764,NaN
9,BVCC-SOMOS,30,System,MSE,0.0573388426459431,NaN
9,BVCC-SOMOS,30,Utterance,LCC,0.8844001334345063,1.5686499335469931e-37
9,BVCC-SOMOS,30,Utterance,SRCC,0.8160315582372347,1.817019932236329e-27
9,BVCC-SOMOS,30,Utterance,KTAU,0.6252294691562251,3.70694516630901e-22
9,BVCC-SOMOS,30,System,LCC,0.9540904405729674,5.214143330453403e-06
9,BVCC-SOMOS,30,System,SRCC,0.5363636363636364,0.0889534181359627
9,BVCC-SOMOS,30,System,KTAU,0.3818181818181818,0.1209709696168029
9,BVCC-SOMOS,40,Utterance,MSE,0.1297731067683176,NaN
9,BVCC-SOMOS,40,System,MSE,0.0608382190843353,NaN
9,BVCC-SOMOS,40,Utterance,LCC,0.9022920186631462,2.918563613730487e-41
9,BVCC-SOMOS,40,Utterance,SRCC,0.8779938011264902,2.41920325624678e-36
9,BVCC-SOMOS,40,Utterance,KTAU,0.6936426216392922,6.751249125965321e-27
9,BVCC-SOMOS,40,System,LCC,0.9476393564601008,9.33372214930875e-06
9,BVCC-SOMOS,40,System,SRCC,0.5727272727272729,0.0655430526010184
9,BVCC-SOMOS,40,System,KTAU,0.3818181818181818,0.1209709696168029
10,BVCC,0,Utterance,MSE,0.9784880356461332,NaN
10,BVCC,0,System,MSE,0.5033701716339454,NaN
10,BVCC,0,Utterance,LCC,-0.1290149851697525,0.1791798687967186
10,BVCC,0,Utterance,SRCC,-0.1554736545604526,0.1048306448198302
10,BVCC,0,Utterance,KTAU,-0.1062906783700334,0.0998794615757427
10,BVCC,0,System,LCC,-0.0459744915048794,0.8932252849337053
10,BVCC,0,System,SRCC,0.4181818181818182,0.2005702170340506
10,BVCC,0,System,KTAU,0.2,0.4453821448613115
10,BVCC,10,Utterance,MSE,0.4906458789580011,NaN
10,BVCC,10,System,MSE,0.2561992943983375,NaN
10,BVCC,10,Utterance,LCC,0.5270673524344727,3.312324827100501e-09
10,BVCC,10,Utterance,SRCC,0.4915007044549991,4.970685344574288e-08
10,BVCC,10,Utterance,KTAU,0.3388953968124615,1.5519465852529914e-07
10,BVCC,10,System,LCC,0.780844124720203,0.0045568128594322
10,BVCC,10,System,SRCC,0.0454545454545454,0.8944269969053026
10,BVCC,10,System,KTAU,-0.0545454545454545,0.8792698312489979
10,BVCC,20,Utterance,MSE,0.4564127888144777,NaN
10,BVCC,20,System,MSE,0.2878583019920352,NaN
10,BVCC,20,Utterance,LCC,0.7600269204124918,6.1287479564972e-22
10,BVCC,20,Utterance,SRCC,0.6885049310102,9.408665185741728e-17
10,BVCC,20,Utterance,KTAU,0.5117637528428456,2.3299770294087237e-15
10,BVCC,20,System,LCC,0.9051157316505526,0.0001272674235854
10,BVCC,20,System,SRCC,0.3090909090909091,0.3550284397015071
10,BVCC,20,System,KTAU,0.2727272727272727,0.2829668209876543
10,BVCC,30,Utterance,MSE,0.3954750499087728,NaN
10,BVCC,30,System,MSE,0.1894438430115065,NaN
10,BVCC,30,Utterance,LCC,0.8193833057235469,7.407251427644204e-28
10,BVCC,30,Utterance,SRCC,0.7488306565705264,5.168632599768326e-21
10,BVCC,30,Utterance,KTAU,0.5574837620632368,6.126842790771261e-18
10,BVCC,30,System,LCC,0.9331259004018716,2.7476602774204413e-05
10,BVCC,30,System,SRCC,0.1909090909090909,0.5739131682855215
10,BVCC,30,System,KTAU,0.1636363636363636,0.5422593494468494
10,BVCC,40,Utterance,MSE,0.2916911824221426,NaN
10,BVCC,40,System,MSE,0.1402704672211297,NaN
10,BVCC,40,Utterance,LCC,0.8488730722508615,1.1253964436367875e-31
10,BVCC,40,Utterance,SRCC,0.8277396450229882,7.276377360360206e-29
10,BVCC,40,Utterance,KTAU,0.6332388138371696,1.0941418734970341e-22
10,BVCC,40,System,LCC,0.9271324276591856,4.007559795217901e-05
10,BVCC,40,System,SRCC,0.2454545454545454,0.4669223669820163
10,BVCC,40,System,KTAU,0.1636363636363636,0.5422593494468494
10,SOMOS,0,Utterance,MSE,0.645261004407294,NaN
10,SOMOS,0,System,MSE,0.3071547291440608,NaN
10,SOMOS,0,Utterance,LCC,0.2216199779194015,0.019974266019141
10,SOMOS,0,Utterance,SRCC,0.2443279797281136,0.0101004538422198
10,SOMOS,0,Utterance,KTAU,0.1616886457465658,0.0123135335589223
10,SOMOS,0,System,LCC,0.5653625640064024,0.0699024617377806
10,SOMOS,0,System,SRCC,0.4909090909090909,0.1252044071384953
10,SOMOS,0,System,KTAU,0.3818181818181818,0.1209709696168029
10,SOMOS,10,Utterance,MSE,0.5298598181015731,NaN
10,SOMOS,10,System,MSE,0.2920322636017671,NaN
10,SOMOS,10,Utterance,LCC,0.4503365218524471,7.959426242396162e-07
10,SOMOS,10,Utterance,SRCC,0.4035074669177111,1.2366915276900928e-05
10,SOMOS,10,Utterance,KTAU,0.2858334883012046,9.650488394166464e-06
10,SOMOS,10,System,LCC,0.754835687057115,0.007246684449354
10,SOMOS,10,System,SRCC,0.4454545454545455,0.1697326049268117
10,SOMOS,10,System,KTAU,0.3090909090909091,0.218346510742344
10,SOMOS,20,Utterance,MSE,0.3772842846456833,NaN
10,SOMOS,20,System,MSE,0.2461586869631148,NaN
10,SOMOS,20,Utterance,LCC,0.7125085333519773,2.5680248693994448e-18
10,SOMOS,20,Utterance,SRCC,0.6758365737256534,5.489974844357462e-16
10,SOMOS,20,Utterance,KTAU,0.4984148450412715,1.2028561893302272e-14
